"","Name","Year","PctDev_Basins_"
"50","07CHR234411","2006",0.659888324190443
"51","07CHR234411","2007",0.660680424302727
"52","07CHR234411","2008",0.661472524415011
"53","07CHR234411","2009",0.662753430539747
"54","07CHR234411","2010",0.664034336664484
"55","07CHR234411","2011",0.66531524278922
"56","07CHR234411","2012",0.670821304546362
"57","07CHR234411","2013",0.676327366303504
"58","07CHR234411","2014",0.676552760644426
"59","07CHR234411","2015",0.676778154985349
"60","07CHR234411","2016",0.677003549326271
"61","07CHR234411","2017",0.678111055379952
"62","07CHR234411","2018",0.679218561433634
"63","07CHR234411","2019",0.680326067487315
"64","07CHR234411","2020",0.682442380149666
"65","07CHR234411","2021",0.684558692812017
"66","07CHR234411","2022",0.686675005474369
"67","07GRN022903","2001",0.00574089383221401
"68","07GRN022903","2002",0.00574089383221401
"69","07GRN022903","2003",0.00574089383221401
"70","07GRN022903","2004",0.00574089383221401
"71","07GRN022903","2005",0.00574089383221401
"72","07GRN022903","2006",0.00574089383221401
"73","07GRN022903","2007",0.00574089383221401
"74","07GRN022903","2008",0.00574089383221401
"75","07GRN022903","2009",0.00574089383221401
"76","07GRN022903","2010",0.00574089383221401
"77","07GRN022903","2011",0.00574089383221401
"78","07GRN022903","2012",0.00574089383221401
"79","07GRN022903","2013",0.00574089383221401
"80","07GRN022903","2014",0.00574089383221401
"81","07GRN022903","2015",0.00574089383221401
"82","07GRN022903","2016",0.00574089383221401
"83","07GRN022903","2017",0.00574089383221401
"84","07GRN022903","2018",0.00574089383221401
"85","07GRN022903","2019",0.00574089383221401
"86","07GRN022903","2020",0.00574089383221401
"87","07GRN022903","2021",0.00574089383221401
"88","07GRN022903","2022",0.00574089383221401
"89","07GRN077319","2001",0.0215781971931465
"90","07GRN077319","2002",0.0215781971931465
"91","07GRN077319","2003",0.0215781971931465
"92","07GRN077319","2004",0.0215781971931465
"93","07GRN077319","2005",0.0215781971931465
"94","07GRN077319","2006",0.0215781971931465
"95","07GRN077319","2007",0.0215781971931465
"96","07GRN077319","2008",0.0215781971931465
"97","07GRN077319","2009",0.0215781971931465
"98","07GRN077319","2010",0.0215781971931465
"99","07GRN077319","2011",0.0215781971931465
"100","07GRN077319","2012",0.0218304470950236
"101","07GRN077319","2013",0.0220826969969006
"102","07GRN077319","2014",0.0223912157066181
"103","07GRN077319","2015",0.0226997344163357
"104","07GRN077319","2016",0.0230082531260532
"105","07GRN077319","2017",0.0232812367014567
"106","07GRN077319","2018",0.0235542202768603
"107","07GRN077319","2019",0.0238272038522639
"108","07GRN077319","2020",0.0239521486666593
"109","07GRN077319","2021",0.0240770934810547
"110","07GRN077319","2022",0.0242020382954501
"111","07HAR025863","2001",8.0661332528835
"112","07HAR025863","2002",8.07702911685023
"113","07HAR025863","2003",8.08792498081696
"114","07HAR025863","2004",8.09882084478369
"115","07HAR025863","2005",8.11980094406317
"116","07HAR025863","2006",8.14078104334265
"117","07HAR025863","2007",8.14078104334265
"118","07HAR025863","2008",8.14078104334265
"119","07HAR025863","2009",8.14296517958526
"120","07HAR025863","2010",8.14514931582786
"121","07HAR025863","2011",8.14733345207046
"122","07HAR025863","2012",8.14777998985776
"123","07HAR025863","2013",8.14822652764505
"124","07HAR025863","2014",8.14911181082136
"125","07HAR025863","2015",8.14999709399767
"126","07HAR025863","2016",8.15088237717398
"127","07HAR025863","2017",8.15366272947817
"128","07HAR025863","2018",8.15644308178235
"129","07HAR025863","2019",8.15922343408654
"130","07HAR025863","2020",8.16439511082005
"131","07HAR025863","2021",8.16956678755355
"132","07HAR025863","2022",8.17473846428705
"133","07HAR055371","2001",0.382245337312635
"134","07HAR055371","2002",0.382245337312635
"135","07HAR055371","2003",0.382245337312635
"136","07HAR055371","2004",0.382245337312635
"137","07HAR055371","2005",0.398062041154184
"138","07HAR055371","2006",0.413878744995733
"139","07HAR055371","2007",0.413878744995733
"140","07HAR055371","2008",0.413878744995733
"141","07HAR055371","2009",0.414167228260116
"142","07HAR055371","2010",0.4144557115245
"143","07HAR055371","2011",0.414744194788883
"144","07HAR055371","2012",0.420946584973126
"145","07HAR055371","2013",0.427148975157369
"146","07HAR055371","2014",0.431187740858736
"147","07HAR055371","2015",0.435226506560104
"148","07HAR055371","2016",0.439265272261471
"149","07HAR055371","2017",0.439265272261471
"150","07HAR055371","2018",0.439265272261471
"151","07HAR055371","2019",0.439265272261471
"152","07HAR055371","2020",0.442433046425296
"153","07HAR055371","2021",0.44560082058912
"154","07HAR055371","2022",0.448768594752944
"155","07HAR070087","2001",0.508528308954093
"156","07HAR070087","2002",0.518708784177007
"157","07HAR070087","2003",0.528889259399921
"158","07HAR070087","2004",0.539069734622836
"159","07HAR070087","2005",0.55586751875336
"160","07HAR070087","2006",0.572665302883884
"161","07HAR070087","2007",0.572665302883884
"162","07HAR070087","2008",0.572665302883884
"163","07HAR070087","2009",0.572665302883884
"164","07HAR070087","2010",0.572665302883884
"165","07HAR070087","2011",0.572665302883884
"166","07HAR070087","2012",0.572665302883884
"167","07HAR070087","2013",0.572665302883884
"168","07HAR070087","2014",0.572665302883884
"169","07HAR070087","2015",0.572665302883884
"170","07HAR070087","2016",0.572665302883884
"171","07HAR070087","2017",0.572665302883884
"172","07HAR070087","2018",0.572665302883884
"173","07HAR070087","2019",0.572665302883884
"174","07HAR070087","2020",0.576228469213317
"175","07HAR070087","2021",0.57979163554275
"176","07HAR070087","2022",0.583354801872183
"177","07LMS026663","2001",0.0202245588162084
"178","07LMS026663","2002",0.0202245588162084
"179","07LMS026663","2003",0.0202245588162084
"180","07LMS026663","2004",0.0202245588162084
"181","07LMS026663","2005",0.0202245588162084
"182","07LMS026663","2006",0.0202245588162084
"183","07LMS026663","2007",0.0203206961068568
"184","07LMS026663","2008",0.0204168333975052
"185","07LMS026663","2009",0.0204228797679861
"186","07LMS026663","2010",0.020428926138467
"187","07LMS026663","2011",0.0204349725089478
"188","07LMS026663","2012",0.0204349725089478
"189","07LMS026663","2013",0.0204349725089478
"190","07LMS026663","2014",0.0207058499065163
"191","07LMS026663","2015",0.0209767273040848
"192","07LMS026663","2016",0.0212476047016533
"193","07LMS026663","2017",0.0213056498582644
"194","07LMS026663","2018",0.0213636950148755
"195","07LMS026663","2019",0.0214217401714866
"196","07LMS026663","2020",0.0214882502467799
"197","07LMS026663","2021",0.0215547603220731
"198","07LMS026663","2022",0.0216212703973663
"199","07LMS033235","2001",0.000229199775161022
"200","07LMS033235","2002",0.000229199775161022
"201","07LMS033235","2003",0.000229199775161022
"202","07LMS033235","2004",0.000229199775161022
"203","07LMS033235","2005",0.000229199775161022
"204","07LMS033235","2006",0.000229199775161022
"205","07LMS033235","2007",0.000229199775161022
"206","07LMS033235","2008",0.000229199775161022
"207","07LMS033235","2009",0.000229199775161022
"208","07LMS033235","2010",0.000229199775161022
"209","07LMS033235","2011",0.000229199775161022
"210","07LMS033235","2012",0.000229199775161022
"211","07LMS033235","2013",0.000229199775161022
"212","07LMS033235","2014",0.000229199775161022
"213","07LMS033235","2015",0.000229199775161022
"214","07LMS033235","2016",0.000229199775161022
"215","07LMS033235","2017",0.000229199775161022
"216","07LMS033235","2018",0.000229199775161022
"217","07LMS033235","2019",0.000229199775161022
"218","07LMS033235","2020",0.000229199775161022
"219","07LMS033235","2021",0.000229199775161022
"220","07LMS033235","2022",0.000229199775161022
"221","07LMS055075","2001",0.109193750300203
"222","07LMS055075","2002",0.113443020657121
"223","07LMS055075","2003",0.117692291014039
"224","07LMS055075","2004",0.121941561370957
"225","07LMS055075","2005",0.121941561370957
"226","07LMS055075","2006",0.121941561370957
"227","07LMS055075","2007",0.121941561370957
"228","07LMS055075","2008",0.121941561370957
"229","07LMS055075","2009",0.121941561370957
"230","07LMS055075","2010",0.121941561370957
"231","07LMS055075","2011",0.121941561370957
"232","07LMS055075","2012",0.121941561370957
"233","07LMS055075","2013",0.121941561370957
"234","07LMS055075","2014",0.121941561370957
"235","07LMS055075","2015",0.121941561370957
"236","07LMS055075","2016",0.121941561370957
"237","07LMS055075","2017",0.12266424809707
"238","07LMS055075","2018",0.123386934823182
"239","07LMS055075","2019",0.124109621549295
"240","07LMS055075","2020",0.124938281063134
"241","07LMS055075","2021",0.125766940576972
"242","07LMS055075","2022",0.126595600090811
"243","07LMS093027","2001",0.171030633972658
"244","07LMS093027","2002",0.171463372465426
"245","07LMS093027","2003",0.171896110958194
"246","07LMS093027","2004",0.172328849450962
"247","07LMS093027","2005",0.177327068046793
"248","07LMS093027","2006",0.182325286642623
"249","07LMS093027","2007",0.183587131022633
"250","07LMS093027","2008",0.184848975402642
"251","07LMS093027","2009",0.185769944340475
"252","07LMS093027","2010",0.186690913278309
"253","07LMS093027","2011",0.187611882216142
"254","07LMS093027","2012",0.189546331214515
"255","07LMS093027","2013",0.191480780212888
"256","07LMS093027","2014",0.192574344528827
"257","07LMS093027","2015",0.193667908844767
"258","07LMS093027","2016",0.194761473160707
"259","07LMS093027","2017",0.199975924725402
"260","07LMS093027","2018",0.205190376290096
"261","07LMS093027","2019",0.210404827854791
"262","07LMS093027","2020",0.212592283070465
"263","07LMS093027","2021",0.214779738286139
"264","07LMS093027","2022",0.216967193501813
"265","07LMS103591","2001",0.000429301306335023
"266","07LMS103591","2002",0.000429301306335023
"267","07LMS103591","2003",0.000429301306335023
"268","07LMS103591","2004",0.000429301306335023
"269","07LMS103591","2005",0.000429301306335023
"270","07LMS103591","2006",0.000429301306335023
"271","07LMS103591","2007",0.000429301306335023
"272","07LMS103591","2008",0.000429301306335023
"273","07LMS103591","2009",0.000429301306335023
"274","07LMS103591","2010",0.000429301306335023
"275","07LMS103591","2011",0.000429301306335023
"276","07LMS103591","2012",0.000429301306335023
"277","07LMS103591","2013",0.000429301306335023
"278","07LMS103591","2014",0.000429301306335023
"279","07LMS103591","2015",0.000429301306335023
"280","07LMS103591","2016",0.000429301306335023
"281","07LMS103591","2017",0.000429301306335023
"282","07LMS103591","2018",0.000429301306335023
"283","07LMS103591","2019",0.000429301306335023
"284","07LMS103591","2020",0.000429301306335023
"285","07LMS103591","2021",0.000429301306335023
"286","07LMS103591","2022",0.000429301306335023
"287","07LMS213875","2001",0.0206330937865625
"288","07LMS213875","2002",0.0206330937865625
"289","07LMS213875","2003",0.0206330937865625
"290","07LMS213875","2004",0.0206330937865625
"291","07LMS213875","2005",0.0206330937865625
"292","07LMS213875","2006",0.0206330937865625
"293","07LMS213875","2007",0.0206957710704518
"294","07LMS213875","2008",0.0207584483543411
"295","07LMS213875","2009",0.0207631787153894
"296","07LMS213875","2010",0.0207679090764377
"297","07LMS213875","2011",0.0207726394374859
"298","07LMS213875","2012",0.0207736202458156
"299","07LMS213875","2013",0.0207746010541453
"300","07LMS213875","2014",0.0209512011999584
"301","07LMS213875","2015",0.0211278013457715
"302","07LMS213875","2016",0.0213044014915847
"303","07LMS213875","2017",0.0213422443799662
"304","07LMS213875","2018",0.0213800872683477
"305","07LMS213875","2019",0.0214179301567293
"306","07LMS213875","2020",0.0214615321772941
"307","07LMS213875","2021",0.0215051341978589
"308","07LMS213875","2022",0.0215487362184237
"309","07LNT062039","2001",0.341273510114098
"310","07LNT062039","2002",0.341273510114098
"311","07LNT062039","2003",0.341273510114098
"312","07LNT062039","2004",0.341273510114098
"313","07LNT062039","2005",0.342268261406834
"314","07LNT062039","2006",0.34326301269957
"315","07LNT062039","2007",0.344349670361679
"316","07LNT062039","2008",0.345436328023788
"317","07LNT062039","2009",0.345436328023788
"318","07LNT062039","2010",0.345436328023788
"319","07LNT062039","2011",0.345436328023788
"320","07LNT062039","2012",0.349653208503937
"321","07LNT062039","2013",0.353870088984087
"322","07LNT062039","2014",0.354244922804472
"323","07LNT062039","2015",0.354619756624857
"324","07LNT062039","2016",0.354994590445243
"325","07LNT062039","2017",0.356274071274487
"326","07LNT062039","2018",0.35755355210373
"327","07LNT062039","2019",0.358833032932974
"328","07LNT062039","2020",0.359808561978467
"329","07LNT062039","2021",0.360784091023961
"330","07LNT062039","2022",0.361759620069454
"331","07LNT075179","2001",0.647281889258039
"332","07LNT075179","2002",0.647281889258039
"333","07LNT075179","2003",0.647281889258039
"334","07LNT075179","2004",0.647281889258039
"335","07LNT075179","2005",0.647281889258039
"336","07LNT075179","2006",0.647281889258039
"337","07LNT075179","2007",0.647281889258039
"338","07LNT075179","2008",0.647281889258039
"339","07LNT075179","2009",0.647281889258039
"340","07LNT075179","2010",0.647281889258039
"341","07LNT075179","2011",0.647281889258039
"342","07LNT075179","2012",0.647281889258039
"343","07LNT075179","2013",0.647281889258039
"344","07LNT075179","2014",0.647281889258039
"345","07LNT075179","2015",0.647281889258039
"346","07LNT075179","2016",0.647281889258039
"347","07LNT075179","2017",0.647281889258039
"348","07LNT075179","2018",0.647281889258039
"349","07LNT075179","2019",0.647281889258039
"350","07LNT075179","2020",0.647281889258039
"351","07LNT075179","2021",0.647281889258039
"352","07LNT075179","2022",0.647281889258039
"353","07LNT130827","2001",0.322510257165093
"354","07LNT130827","2002",0.322510257165093
"355","07LNT130827","2003",0.322510257165093
"356","07LNT130827","2004",0.322510257165093
"357","07LNT130827","2005",0.323410599046861
"358","07LNT130827","2006",0.324310940928629
"359","07LNT130827","2007",0.325641593268473
"360","07LNT130827","2008",0.326972245608317
"361","07LNT130827","2009",0.326972245608317
"362","07LNT130827","2010",0.326972245608317
"363","07LNT130827","2011",0.326972245608317
"364","07LNT130827","2012",0.331248869546655
"365","07LNT130827","2013",0.335525493484993
"366","07LNT130827","2014",0.335984491306976
"367","07LNT130827","2015",0.336443489128958
"368","07LNT130827","2016",0.33690248695094
"369","07LNT130827","2017",0.338469258362568
"370","07LNT130827","2018",0.340036029774196
"371","07LNT130827","2019",0.341602801185824
"372","07LNT130827","2020",0.342663498075865
"373","07LNT130827","2021",0.343724194965906
"374","07LNT130827","2022",0.344784891855946
"375","07LST069191","2001",0
"376","07LST069191","2002",0
"377","07LST069191","2003",0
"378","07LST069191","2004",0
"379","07LST069191","2005",0
"380","07LST069191","2006",0
"381","07LST069191","2007",0
"382","07LST069191","2008",0
"383","07LST069191","2009",0
"384","07LST069191","2010",0
"385","07LST069191","2011",0
"386","07LST069191","2012",0
"387","07LST069191","2013",0
"388","07LST069191","2014",0
"389","07LST069191","2015",0
"390","07LST069191","2016",0
"391","07LST069191","2017",0
"392","07LST069191","2018",0
"393","07LST069191","2019",0
"394","07LST069191","2020",0
"395","07LST069191","2021",0
"396","07LST069191","2022",0
"397","07PAT001415","2001",0.0375519707280402
"398","07PAT001415","2002",0.0519589678005869
"399","07PAT001415","2003",0.0663659648731336
"400","07PAT001415","2004",0.0807729619456803
"401","07PAT001415","2005",0.0807729619456803
"402","07PAT001415","2006",0.0807729619456803
"403","07PAT001415","2007",0.0982789800261712
"404","07PAT001415","2008",0.115784998106662
"405","07PAT001415","2009",0.115784998106662
"406","07PAT001415","2010",0.115784998106662
"407","07PAT001415","2011",0.115784998106662
"408","07PAT001415","2012",0.115784998106662
"409","07PAT001415","2013",0.115784998106662
"410","07PAT001415","2014",0.115784998106662
"411","07PAT001415","2015",0.115784998106662
"412","07PAT001415","2016",0.115784998106662
"413","07PAT001415","2017",0.115784998106662
"414","07PAT001415","2018",0.115784998106662
"415","07PAT001415","2019",0.115784998106662
"416","07PAT001415","2020",0.120131277405475
"417","07PAT001415","2021",0.124477556704287
"418","07PAT001415","2022",0.128823836003099
"419","07PAT166087","2001",8.1123477405863
"420","07PAT166087","2002",8.3980415349479
"421","07PAT166087","2003",8.6837353293095
"422","07PAT166087","2004",8.9694291236711
"423","07PAT166087","2005",9.20734334755992
"424","07PAT166087","2006",9.44525757144875
"425","07PAT166087","2007",9.46754452880125
"426","07PAT166087","2008",9.48983148615376
"427","07PAT166087","2009",9.57743014317236
"428","07PAT166087","2010",9.66502880019095
"429","07PAT166087","2011",9.75262745720955
"430","07PAT166087","2012",9.80597793830782
"431","07PAT166087","2013",9.85932841940609
"432","07PAT166087","2014",9.86866167992685
"433","07PAT166087","2015",9.87799494044761
"434","07PAT166087","2016",9.88732820096837
"435","07PAT166087","2017",9.90447785932824
"436","07PAT166087","2018",9.92162751768811
"437","07PAT166087","2019",9.93877717604798
"438","07PAT166087","2020",10.0402454780181
"439","07PAT166087","2021",10.1417137799882
"440","07PAT166087","2022",10.2431820819583
"441","07PAT187623","2001",5.27426231644139
"442","07PAT187623","2002",5.42638509963784
"443","07PAT187623","2003",5.57850788283428
"444","07PAT187623","2004",5.73063066603073
"445","07PAT187623","2005",5.82012238809312
"446","07PAT187623","2006",5.90961411015552
"447","07PAT187623","2007",5.92675548760114
"448","07PAT187623","2008",5.94389686504676
"449","07PAT187623","2009",6.03236850376644
"450","07PAT187623","2010",6.12084014248612
"451","07PAT187623","2011",6.2093117812058
"452","07PAT187623","2012",6.23020697482538
"453","07PAT187623","2013",6.25110216844496
"454","07PAT187623","2014",6.26450217079888
"455","07PAT187623","2015",6.2779021731528
"456","07PAT187623","2016",6.29130217550671
"457","07PAT187623","2017",6.30464212392468
"458","07PAT187623","2018",6.31798207234266
"459","07PAT187623","2019",6.33132202076063
"460","07PAT187623","2020",6.39004755988947
"461","07PAT187623","2021",6.44877309901832
"462","07PAT187623","2022",6.50749863814717
"463","07PAT228627","2001",7.31500950204802
"464","07PAT228627","2002",7.33128232144248
"465","07PAT228627","2003",7.34755514083694
"466","07PAT228627","2004",7.36382796023139
"467","07PAT228627","2005",9.03903897957101
"468","07PAT228627","2006",10.7142499989106
"469","07PAT228627","2007",10.9735002730831
"470","07PAT228627","2008",11.2327505472556
"471","07PAT228627","2009",11.7787752052882
"472","07PAT228627","2010",12.3247998633208
"473","07PAT228627","2011",12.8708245213535
"474","07PAT228627","2012",12.9971606441718
"475","07PAT228627","2013",13.1234967669902
"476","07PAT228627","2014",13.4629915486752
"477","07PAT228627","2015",13.8024863303602
"478","07PAT228627","2016",14.1419811120452
"479","07PAT228627","2017",14.229547342287
"480","07PAT228627","2018",14.3171135725289
"481","07PAT228627","2019",14.4046798027707
"482","07PAT228627","2020",14.7985503750331
"483","07PAT228627","2021",15.1924209472955
"484","07PAT228627","2022",15.5862915195579
"485","07PAT231079","2001",7.12637989620467
"486","07PAT231079","2002",7.18012827397548
"487","07PAT231079","2003",7.23387665174629
"488","07PAT231079","2004",7.28762502951709
"489","07PAT231079","2005",15.3041033721712
"490","07PAT231079","2006",23.3205817148253
"491","07PAT231079","2007",23.3205817148253
"492","07PAT231079","2008",23.3205817148253
"493","07PAT231079","2009",23.320660594296
"494","07PAT231079","2010",23.3207394737666
"495","07PAT231079","2011",23.3208183532372
"496","07PAT231079","2012",23.3384009342594
"497","07PAT231079","2013",23.3559835152816
"498","07PAT231079","2014",23.3559835152816
"499","07PAT231079","2015",23.3559835152816
"500","07PAT231079","2016",23.3559835152816
"501","07PAT231079","2017",23.3559835152816
"502","07PAT231079","2018",23.3559835152816
"503","07PAT231079","2019",23.3559835152816
"504","07PAT231079","2020",24.2576281607859
"505","07PAT231079","2021",25.1592728062901
"506","07PAT231079","2022",26.0609174517944
"507","07RAG002867","2001",0.0102272131851638
"508","07RAG002867","2002",0.0102272131851638
"509","07RAG002867","2003",0.0102272131851638
"510","07RAG002867","2004",0.0102272131851638
"511","07RAG002867","2005",0.0102272131851638
"512","07RAG002867","2006",0.0102272131851638
"513","07RAG002867","2007",0.0102272131851638
"514","07RAG002867","2008",0.0102272131851638
"515","07RAG002867","2009",0.0102272131851638
"516","07RAG002867","2010",0.0102272131851638
"517","07RAG002867","2011",0.0102272131851638
"518","07RAG002867","2012",0.0102272131851638
"519","07RAG002867","2013",0.0102272131851638
"520","07RAG002867","2014",0.0102272131851638
"521","07RAG002867","2015",0.0102272131851638
"522","07RAG002867","2016",0.0102272131851638
"523","07RAG002867","2017",0.0102272131851638
"524","07RAG002867","2018",0.0102272131851638
"525","07RAG002867","2019",0.0102272131851638
"526","07RAG002867","2020",0.0102272131851638
"527","07RAG002867","2021",0.0102272131851638
"528","07RAG002867","2022",0.0102272131851638
"529","07RAG004615","2001",1.07203175431884
"530","07RAG004615","2002",1.07419254217581
"531","07RAG004615","2003",1.07635333003278
"532","07RAG004615","2004",1.07851411788974
"533","07RAG004615","2005",1.08731363918352
"534","07RAG004615","2006",1.0961131604773
"535","07RAG004615","2007",1.09810856689264
"536","07RAG004615","2008",1.10010397330799
"537","07RAG004615","2009",1.22275533563048
"538","07RAG004615","2010",1.34540669795298
"539","07RAG004615","2011",1.46805806027548
"540","07RAG004615","2012",1.47857199501138
"541","07RAG004615","2013",1.48908592974727
"542","07RAG004615","2014",1.49318430746892
"543","07RAG004615","2015",1.49728268519057
"544","07RAG004615","2016",1.50138106291221
"545","07RAG004615","2017",1.51938168780106
"546","07RAG004615","2018",1.5373823126899
"547","07RAG004615","2019",1.55538293757875
"548","07RAG004615","2020",1.58223578109318
"549","07RAG004615","2021",1.60908862460762
"550","07RAG004615","2022",1.63594146812206
"551","07RAG018227","2001",1.08309821186885
"552","07RAG018227","2002",1.08309821186885
"553","07RAG018227","2003",1.08309821186885
"554","07RAG018227","2004",1.08309821186885
"555","07RAG018227","2005",1.08309821186885
"556","07RAG018227","2006",1.08309821186885
"557","07RAG018227","2007",1.08309821186885
"558","07RAG018227","2008",1.08309821186885
"559","07RAG018227","2009",1.08309821186885
"560","07RAG018227","2010",1.08309821186885
"561","07RAG018227","2011",1.08309821186885
"562","07RAG018227","2012",1.08309821186885
"563","07RAG018227","2013",1.08309821186885
"564","07RAG018227","2014",1.08309821186885
"565","07RAG018227","2015",1.08309821186885
"566","07RAG018227","2016",1.08309821186885
"567","07RAG018227","2017",1.08309821186885
"568","07RAG018227","2018",1.08309821186885
"569","07RAG018227","2019",1.08309821186885
"570","07RAG018227","2020",1.08309821186885
"571","07RAG018227","2021",1.08309821186885
"572","07RAG018227","2022",1.08309821186885
"573","07RAG022147","2001",0
"574","07RAG022147","2002",0
"575","07RAG022147","2003",0
"576","07RAG022147","2004",0
"577","07RAG022147","2005",0
"578","07RAG022147","2006",0
"579","07RAG022147","2007",0
"580","07RAG022147","2008",0
"581","07RAG022147","2009",0
"582","07RAG022147","2010",0
"583","07RAG022147","2011",0
"584","07RAG022147","2012",0
"585","07RAG022147","2013",0
"586","07RAG022147","2014",0
"587","07RAG022147","2015",0
"588","07RAG022147","2016",0
"589","07RAG022147","2017",0
"590","07RAG022147","2018",0
"591","07RAG022147","2019",0
"592","07RAG022147","2020",0
"593","07RAG022147","2021",0
"594","07RAG022147","2022",0
"595","07RAG042787","2001",0.0418409749879289
"596","07RAG042787","2002",0.0420023678585228
"597","07RAG042787","2003",0.0421637607291167
"598","07RAG042787","2004",0.0423251535997105
"599","07RAG042787","2005",0.043438764406989
"600","07RAG042787","2006",0.0445523752142675
"601","07RAG042787","2007",0.0445685145013343
"602","07RAG042787","2008",0.044584653788401
"603","07RAG042787","2009",0.0452517443202932
"604","07RAG042787","2010",0.0459188348521854
"605","07RAG042787","2011",0.0465859253840777
"606","07RAG042787","2012",0.0465859253840777
"607","07RAG042787","2013",0.0465859253840777
"608","07RAG042787","2014",0.0466471208064723
"609","07RAG042787","2015",0.046708316228867
"610","07RAG042787","2016",0.0467695116512616
"611","07RAG042787","2017",0.0473828045595183
"612","07RAG042787","2018",0.047996097467775
"613","07RAG042787","2019",0.0486093903760317
"614","07RAG042787","2020",0.0489854134531485
"615","07RAG042787","2021",0.0493614365302653
"616","07RAG042787","2022",0.0497374596073821
"617","07RAG043443","2001",0.216725670406326
"618","07RAG043443","2002",0.216837072461931
"619","07RAG043443","2003",0.216948474517537
"620","07RAG043443","2004",0.217059876573142
"621","07RAG043443","2005",0.218851176210749
"622","07RAG043443","2006",0.220642475848357
"623","07RAG043443","2007",0.221041573695093
"624","07RAG043443","2008",0.221440671541828
"625","07RAG043443","2009",0.222331680688009
"626","07RAG043443","2010",0.223222689834189
"627","07RAG043443","2011",0.224113698980369
"628","07RAG043443","2012",0.225710090367199
"629","07RAG043443","2013",0.227306481754029
"630","07RAG043443","2014",0.227341673881296
"631","07RAG043443","2015",0.227376866008563
"632","07RAG043443","2016",0.22741205813583
"633","07RAG043443","2017",0.228841385307674
"634","07RAG043443","2018",0.230270712479517
"635","07RAG043443","2019",0.231700039651361
"636","07RAG043443","2020",0.232531949053863
"637","07RAG043443","2021",0.233363858456364
"638","07RAG043443","2022",0.234195767858866
"639","07SFS009443","2001",1.38753157683418
"640","07SFS009443","2002",1.38951768740854
"641","07SFS009443","2003",1.3915037979829
"642","07SFS009443","2004",1.39348990855726
"643","07SFS009443","2005",1.39716816380034
"644","07SFS009443","2006",1.40084641904343
"645","07SFS009443","2007",1.40836686404763
"646","07SFS009443","2008",1.41588730905183
"647","07SFS009443","2009",1.42570330700937
"648","07SFS009443","2010",1.4355193049669
"649","07SFS009443","2011",1.44533530292443
"650","07SFS009443","2012",1.44889186907843
"651","07SFS009443","2013",1.45244843523243
"652","07SFS009443","2014",1.45349219314878
"653","07SFS009443","2015",1.45453595106513
"654","07SFS009443","2016",1.45557970898148
"655","07SFS009443","2017",1.45965934911872
"656","07SFS009443","2018",1.46373898925597
"657","07SFS009443","2019",1.46781862939321
"658","07SFS009443","2020",1.47227902120205
"659","07SFS009443","2021",1.47673941301088
"660","07SFS009443","2022",1.48119980481972
"661","07SFS011059","2001",1.87937313812777
"662","07SFS011059","2002",1.88317878906024
"663","07SFS011059","2003",1.88698443999272
"664","07SFS011059","2004",1.8907900909252
"665","07SFS011059","2005",1.89807203031277
"666","07SFS011059","2006",1.90535396970034
"667","07SFS011059","2007",1.91331335311454
"668","07SFS011059","2008",1.92127273652874
"669","07SFS011059","2009",1.9306853556444
"670","07SFS011059","2010",1.94009797476006
