"","NameRB","YearRB","per_Agricultural_RB","per_Barren Land_RB","per_Emergent Herbaceous Wetlands_RB","per_Forest_RB","per_Grassland/Herbaceous_RB","per_Open Spaces Developed_RB","per_Open Water_RB","per_Perennial Snow/Ice_RB","per_Scrub-Shrub_RB","per_Urban_RB","per_Woody Wetlands_RB"
"40","07CHR070059","2018",0,0,0.346652608098331,46.7812391212087,0.359016482379546,3.50490026573608,19.0518837063341,0,1.00115815291259,3.91136803218134,25.0437816311493
"41","07CHR070059","2019",0,0,0.346652608098343,47.2891019703369,0.338656736628842,3.50490026573621,19.0518837063348,0,0.513655049533128,3.91136803218149,25.0437816311502
"42","07CHR070059","2020",0,0,0.346652608098336,47.5497468663363,0.313873906419627,3.4963651833259,19.052286875983,0,0.274123824089558,3.92316910459759,25.0437816311497
"43","07CHR070059","2021",0,0,0.346652608098328,47.8103917623357,0.289091076210412,3.48783010091558,19.0526900456312,0,0.0345925986459878,3.93497017701369,25.0437816311491
"44","07CHR070059","2022",0,0,0.34665260809832,48.071036658335,0.264308246001197,3.47929501850526,19.0530932152795,0,-0.204938626797581,3.94677124942978,25.0437816311485
"45","07CHR234411","2001",0.0589060710033439,0,0.189601782927571,57.353754678627,0.77141304478311,3.02247679822491,10.258221789868,0,4.79021188371402,1.17917656685206,22.376237384
"46","07CHR234411","2002",0.0555332826997905,0,0.190286537591354,57.2792928929408,0.713634715217955,3.01037440867171,10.2789024311657,0,4.91120513278619,1.19127895640567,22.3694916425208
"47","07CHR234411","2003",0.052160494396237,0,0.190971292255138,57.2048311072547,0.6558563856528,2.99827201911851,10.2995830724633,0,5.03219838185835,1.20338134595928,22.3627459010417
"48","07CHR234411","2004",0.0487877060926836,0,0.191656046918922,57.1303693215685,0.598078056087645,2.98616962956531,10.320263713761,0,5.15319163093052,1.21548373551289,22.3560001595626
"49","07CHR234411","2005",0.0487877061035585,0,0.20329645177075,57.0243327907227,0.782739878374841,2.99489750039042,10.3040379348718,0,5.08206424224412,1.21548373578382,22.3443597597379
"50","07CHR234411","2006",0.0487877061144334,0,0.214936856622577,56.9182962598769,0.967401700662036,3.00362537121553,10.2878121559827,0,5.01093685355772,1.21548373605476,22.3327193599133
"51","07CHR234411","2007",0.0487877061144331,0,0.221505774985934,57.3728712159873,1.01977886564584,3.00362537121551,10.2895686492171,0,4.50222823922996,1.21548373605475,22.3261504415492
"52","07CHR234411","2008",0.0487877061144328,0,0.22807469334929,57.8274461720977,1.07215603062964,3.00362537121549,10.2913251424514,0,3.9935196249022,1.21548373605474,22.3195815231851
"53","07CHR234411","2009",0.0487877060751829,0,0.222858354532783,57.6998585938968,1.04528348503205,3.00362538155309,10.3613789795635,0,4.08398690720504,1.21548373507635,22.3187368570651
"54","07CHR234411","2010",0.0487877060359331,0,0.217642015716276,57.572271015696,1.01841093943446,3.0036253918907,10.4314328166757,0,4.17445418950789,1.21548373409796,22.3178921909451
"55","07CHR234411","2011",0.0487877059966832,0,0.212425676899769,57.4446834374952,0.991538393836869,3.0036254022283,10.5014866537878,0,4.26492147181074,1.21548373311956,22.3170475248251
"56","07CHR234411","2012",0.0487877059966801,0,0.201013729727122,57.812357691317,0.707418582409699,2.99392392576305,10.3739459082859,0,4.2821694509754,1.22518520958454,22.3551977959406
"57","07CHR234411","2013",0.0487877059966769,0,0.189601782554475,58.1800319451389,0.423298770982528,2.9842224492978,10.2464051627841,0,4.29941743014006,1.23488668604951,22.393348067056
"58","07CHR234411","2014",0.0487877060507941,0,0.189601782764789,58.3675525532312,0.525449083951604,2.98422244562585,10.2372976468347,0,4.01271743957295,1.2348866874193,22.3994846545488
"59","07CHR234411","2015",0.0487877061049113,0,0.189601782975102,58.5550731613235,0.62759939692068,2.9842224419539,10.2281901308854,0,3.72601744900583,1.23488668878908,22.4056212420416
"60","07CHR234411","2016",0.0487877061590285,0,0.189601783185416,58.7425937694158,0.729749709889756,2.98422243828194,10.2190826149361,0,3.43931745843872,1.23488669015887,22.4117578295344
"61","07CHR234411","2017",0.0487877061590295,0,0.18960178318542,59.5920781954285,0.658477427899361,2.99201926998283,10.2190826149363,0,2.65330848271481,1.23488669015889,22.4117578295349
"62","07CHR234411","2018",0.0487877061590305,0,0.189601783185424,60.4415626214412,0.587205145908966,2.99981610168371,10.2190826149365,0,1.8672995069909,1.23488669015892,22.4117578295353
"63","07CHR234411","2019",0.0487877061590315,0,0.189601783185427,61.291047047454,0.515932863918571,3.0076129333846,10.2190826149367,0,1.08129053126699,1.23488669015894,22.4117578295358
"64","07CHR234411","2020",0.0482255747787919,0,0.189601783199753,61.5097855123888,0.501739520537208,3.00678716311569,10.2169082163294,0,0.875239345019938,1.23798169700932,22.4137311876211
"65","07CHR234411","2021",0.0476634433985523,0,0.189601783214078,61.7285239773237,0.487546177155845,3.00596139284678,10.2147338177221,0,0.669188158772881,1.24107670385971,22.4157045457064
"66","07CHR234411","2022",0.0471013120183128,0,0.189601783228403,61.9472624422585,0.473352833774481,3.00513562257788,10.2125594191148,0,0.463136972525824,1.24417171071009,22.4176779037917
"67","07GRN022903","2001",0.0205076504364423,0,0.772700142286389,49.2466202395237,0.838876370366579,0.0201556663089735,0.0660734416533138,0,8.90894603371729,0.00435811869505235,40.1217623370123
"68","07GRN022903","2002",0.0205076504364423,0,0.767655653593569,49.1209582424582,0.80509773958723,0.0201556663089735,0.0660734416533139,0,9.06851764364759,0.00435811869505235,40.1266758436197
"69","07GRN022903","2003",0.0205076504364423,0,0.762611164900748,48.9952962453927,0.77131910880788,0.0201556663089735,0.066073441653314,0,9.2280892535779,0.00435811869505236,40.131589350227
"70","07GRN022903","2004",0.0205076504364424,0,0.757566676207928,48.8696342483272,0.73754047802853,0.0201556663089736,0.0660734416533141,0,9.3876608635082,0.00435811869505237,40.1365028568344
"71","07GRN022903","2005",0.0205076504356548,0,0.757566676178836,47.3929386972711,2.24786244673218,0.0201556663081995,0.0557084521408769,0,9.35403444743525,0.00435811869488501,40.146867844803
"72","07GRN022903","2006",0.0205076504348673,0,0.757566676149744,45.9162431462151,3.75818441543583,0.0201556663074255,0.0453434626284397,0,9.3204080313623,0.00435811869471765,40.1572328327716
"73","07GRN022903","2007",0.0205076504334803,0,0.757566676098505,46.7054685396287,3.85424170075859,0.0201556663060623,0.0557084521338706,0,8.43512535539934,0.00435811869442288,40.1468678405471
"74","07GRN022903","2008",0.0205076504320932,0,0.757566676047266,47.4946939330422,3.95029898608135,0.020155666304699,0.0660734416393016,0,7.54984267943639,0.00435811869412811,40.1365028483226
"75","07GRN022903","2009",0.0205076504328018,0,0.757566676073441,47.4975061660684,3.91551873003341,0.0201556663053954,0.0772743532759367,0,7.570609789407,0.0043581186942787,40.1365028497093
"76","07GRN022903","2010",0.0205076504335104,0,0.757566676099617,47.5003183990947,3.88073847398547,0.0201556663060919,0.0884752649125719,0,7.59137689937761,0.00435811869442928,40.136502851096
"77","07GRN022903","2011",0.0205076504342189,0,0.757566676125792,47.5031306321209,3.84595821793753,0.0201556663067883,0.099676176549207,0,7.61214400934822,0.00435811869457986,40.1365028524828
"78","07GRN022903","2012",0.0205076504288893,0,0.757566675928913,48.4317204344165,3.30082195127191,0.0201556663015502,0.0725098195763226,0,7.2454918518263,0.00435811869344726,40.1468678315562
"79","07GRN022903","2013",0.0205076504235598,0,0.757566675732035,49.3603102367121,2.75568568460629,0.020155666296312,0.0453434626034381,0,6.87883969430438,0.00435811869231466,40.1572328106296
"80","07GRN022903","2014",0.0205076504240856,0,0.757566675751461,49.3989198413871,3.03456894938718,0.0201556662968289,0.0522534556079223,0,6.56134682379697,0.00435811869242641,40.150322818656
"81","07GRN022903","2015",0.0205076504246115,0,0.757566675770887,49.4375294460622,3.31345221416806,0.0201556662973457,0.0591634486124065,0,6.24385395328956,0.00435811869253817,40.1434128266824
"82","07GRN022903","2016",0.0205076504251374,0,0.757566675790314,49.4761390507372,3.59233547894895,0.0201556662978626,0.0660734416168907,0,5.92636108278215,0.00435811869264992,40.1365028347089
"83","07GRN022903","2017",0.0205076504252447,0,0.757566675794278,50.6197619407011,2.76345491291961,0.0201556662979681,0.0660734416172364,0,5.611618758633,0.00435811869267273,40.1365028349189
"84","07GRN022903","2018",0.020507650425352,0,0.757566675798242,51.763384830665,1.93457434689027,0.0201556662980735,0.0660734416175822,0,5.29687643448385,0.00435811869269553,40.1365028351289
"85","07GRN022903","2019",0.0205076504254593,0,0.757566675802206,52.9070077206289,1.10569378086092,0.020155666298179,0.0660734416179279,0,4.9821341103347,0.00435811869271834,40.1365028353389
"86","07GRN022903","2020",0.0205076504248492,0,0.756725927664196,53.1103625806903,1.12051697033283,0.0201556662975793,0.0660734416159621,0,4.763977892369,0.00435811869258867,40.1373217519126
"87","07GRN022903","2021",0.020507650424239,0,0.755885179526186,53.3137174407518,1.13534015980474,0.0201556662969796,0.0660734416139962,0,4.5458216744033,0.00435811869245901,40.1381406684864
"88","07GRN022903","2022",0.0205076504236288,0,0.755044431388176,53.5170723008132,1.15016334927665,0.0201556662963799,0.0660734416120303,0,4.3276654564376,0.00435811869232934,40.1389595850601
"89","07GRN077319","2001",0.0179755731724111,0,0.677294943713437,52.4807198130619,0.735300400449921,0.199921960210642,0.0579153613367644,0,7.88850597826895,0.00382002227607294,37.9385459475099
"90","07GRN077319","2002",0.0179755731724112,0,0.678930114425007,52.3669141075959,0.705692413365578,0.199921960210642,0.0579153613367645,0,8.02597766360135,0.00382002227607295,37.9428527840163
"91","07GRN077319","2003",0.0179755731724112,0,0.680565285136576,52.2531084021299,0.676084426281235,0.199921960210643,0.0579153613367647,0,8.16344934893375,0.00382002227607296,37.9471596205226
"92","07GRN077319","2004",0.0179755731724113,0,0.682200455848146,52.139302696664,0.646476439196892,0.199921960210643,0.0579153613367648,0,8.30092103426616,0.00382002227607297,37.9514664570289
"93","07GRN077319","2005",0.0179755731718058,0,0.673115230385486,50.8616660861498,1.97031912643035,0.199921960203909,0.0488301358992599,0,8.26380018429735,0.0038200222759443,37.9605516811861
"94","07GRN077319","2006",0.0179755731712003,0,0.664030004922827,49.5840294756355,3.29416181366381,0.199921960197175,0.0397449104617549,0,8.22667933432855,0.00382002227581562,37.9696369053433
"95","07GRN077319","2007",0.017975573170135,0,0.664030004883475,50.2667240739622,3.37835891693641,0.199921960185327,0.191526194165838,0,7.4507024095962,0.00382002227558924,37.8269408448248
"96","07GRN077319","2008",0.0179755731690698,0,0.664030004844124,50.9494186722889,3.46255602020901,0.19992196017348,0.343307477869921,0,6.67472548486386,0.00382002227536286,37.6842447843063
"97","07GRN077319","2009",0.0179755731696142,0,0.664030004864235,50.951883679329,3.43207007840211,0.199921960179535,0.257994708707548,0,6.69292848210125,0.00382002227547856,37.7793754909713
"98","07GRN077319","2010",0.0179755731701586,0,0.664030004884347,50.954348686369,3.40158413659521,0.19992196018559,0.172681939545175,0,6.71113147933863,0.00382002227559426,37.8745061976363
"99","07GRN077319","2011",0.0179755731707031,0,0.664030004904459,50.956813693409,3.37109819478831,0.199921960191645,0.0873691703828014,0,6.72933447657602,0.00382002227570996,37.9696369043013
"100","07GRN077319","2012",0.0179755731666077,0,0.673115230188464,51.3074118412972,3.35660861750422,0.199921960146097,0.0635570404126734,0,6.40795281936323,0.00382002227483965,37.9696368956466
"101","07GRN077319","2013",0.0179755731625124,0,0.682200455472468,51.6580099891855,3.34211904022013,0.199921960100549,0.0397449104425455,0,6.08657116215044,0.00382002227396934,37.9696368869919
"102","07GRN077319","2014",0.0179755731629168,0,0.676143638530549,51.5764398730196,3.67433470957986,0.199921960105047,0.0458017273979573,0,5.83592560808106,0.00382002227405529,37.969636887849
"103","07GRN077319","2015",0.0179755731633212,0,0.670086821588629,51.4948697568537,4.00655037893959,0.199921960109545,0.051858544353369,0,5.58528005401168,0.00382002227414124,37.969636888706
"104","07GRN077319","2016",0.0179755731637257,0,0.66403000464671,51.4132996406878,4.33876604829932,0.199921960114044,0.0579153613087808,0,5.3346344999423,0.00382002227422718,37.9696368895631
"105","07GRN077319","2017",0.0179755731638082,0,0.664030004649757,52.3305422133962,3.30074599344664,0.199921960114961,0.0579153613090466,0,5.45541198190807,0.00382002227424471,37.9696368897373
"106","07GRN077319","2018",0.0179755731638907,0,0.664030004652804,53.2477847861045,2.26272593859396,0.199921960115878,0.0579153613093124,0,5.57618946387384,0.00382002227426224,37.9696368899115
"107","07GRN077319","2019",0.0179755731639731,0,0.664030004655851,54.1650273588129,1.22470588374128,0.199921960116796,0.0579153613095781,0,5.69696694583961,0.00382002227427977,37.9696368900858
"108","07GRN077319","2020",0.0179755731635044,0,0.663293063597096,54.2586000002435,1.25189507725747,0.199921960111582,0.0579153613080678,0,5.57521477737132,0.00382002227418015,37.9713641646733
"109","07GRN077319","2021",0.0179755731630356,0,0.662556122538342,54.3521726416741,1.27908427077366,0.199921960106368,0.0579153613065574,0,5.45346260890302,0.00382002227408053,37.9730914392609
"110","07GRN077319","2022",0.0179755731625668,0,0.661819181479587,54.4457452831047,1.30627346428984,0.199921960101155,0.0579153613050471,0,5.33171044043472,0.00382002227398091,37.9748187138484
"111","07HAR025863","2001",2.41107826528755,0.263537089380266,0,48.0048686014735,0.725439930085203,16.8409542986182,15.1451189856934,0,2.64313135215163,11.1644035187213,2.80146795858883
"112","07HAR025863","2002",2.40820609597484,0.263537089380301,0,47.8411612597588,0.73391521317924,16.8409542986204,15.1451189856954,0,2.80123558007908,11.1644035187228,2.80146795858919
"113","07HAR025863","2003",2.40533392666212,0.263537089380335,0,47.677453918044,0.742390496273276,16.8409542986226,15.1451189856974,0,2.95933980800652,11.1644035187242,2.80146795858955
"114","07HAR025863","2004",2.4024617573494,0.263537089380369,0,47.5137465763292,0.750865779367313,16.8409542986248,15.1451189856993,0,3.11744403593397,11.1644035187257,2.80146795858992
"115","07HAR025863","2005",2.40677001131842,0.263537089380312,0,47.8436357424731,0.75086577936715,16.842640286731,15.145118985696,0,2.78156062772136,11.1644035187233,2.80146795858931
"116","07HAR025863","2006",2.41107826528744,0.263537089380254,0,48.173524908617,0.750865779366987,16.8443262748373,15.1451189856927,0,2.44567721950875,11.1644035187208,2.8014679585887
"117","07HAR025863","2007",2.40677001131827,0.263537089380295,0,48.4734984821552,0.738152854726191,16.8443262748399,15.1451189856951,0,2.16272482457334,11.1644035187226,2.80146795858913
"118","07HAR025863","2008",2.40246175734911,0.263537089380336,0,48.7734720556934,0.725439930085395,16.8443262748425,15.1451189856975,0,1.87977242963793,11.1644035187243,2.80146795858957
"119","07HAR025863","2009",2.40246175734908,0.263537089380333,0,48.8297665971356,0.733915213179328,16.8443262748423,15.1451189856973,0,1.81500260510234,11.1644035187242,2.80146795858954
"120","07HAR025863","2010",2.40246175734905,0.26353708938033,0,48.8860611385778,0.742390496273261,16.8443262748421,15.1451189856971,0,1.75023278056675,11.1644035187241,2.80146795858951
"121","07HAR025863","2011",2.40246175734903,0.263537089380327,0,48.94235568002,0.750865779367195,16.8443262748419,15.1451189856969,0,1.68546295603117,11.1644035187239,2.80146795858948
"122","07HAR025863","2012",2.4067700113184,0.263537089380309,0,48.8298713017073,0.750865779367142,16.8443262748408,15.1451189856959,0,1.79363908037778,11.1644035187231,2.80146795858928
"123","07HAR025863","2013",2.41107826528777,0.263537089380291,0,48.7173869233946,0.75086577936709,16.8443262748396,15.1451189856948,0,1.90181520472439,11.1644035187224,2.80146795858908
"124","07HAR025863","2014",2.4082060959748,0.263537089380296,0,48.7370915765574,0.742390496273166,16.84432627484,15.1451189856952,0,1.89345800396741,11.1644035187226,2.80146795858915
"125","07HAR025863","2015",2.40533392666182,0.263537089380302,0,48.7567962297203,0.733915213179242,16.8443262748403,15.1451189856955,0,1.88510080321042,11.1644035187229,2.80146795858921
"126","07HAR025863","2016",2.40246175734885,0.263537089380308,0,48.7765008828831,0.725439930085318,16.8443262748407,15.1451189856959,0,1.87674360245344,11.1644035187231,2.80146795858927
"127","07HAR025863","2017",2.40246175734871,0.263537089380293,0,49.073864502536,0.647074443165337,16.8443262564019,15.145118985695,0,1.65774546972336,11.1644035371603,2.80146795858911
"128","07HAR025863","2018",2.40246175734858,0.263537089380278,0,49.3712281221889,0.568708956245356,16.8443262379631,15.1451189856941,0,1.43874733699328,11.1644035555975,2.80146795858895
"129","07HAR025863","2019",2.40246175734844,0.263537089380263,0,49.6685917418417,0.490343469325375,16.8443262195243,15.1451189856932,0,1.2197492042632,11.1644035740347,2.80146795858879
"130","07HAR025863","2020",2.40198306246293,0.263537089380263,0,49.7610208051955,0.477282554838718,16.8445135484635,15.1451189856932,0,1.1406724182694,11.1644035771077,2.80146795858879
"131","07HAR025863","2021",2.40150436757742,0.263537089380262,0,49.8534498685493,0.464221640352061,16.8447008774027,15.1451189856932,0,1.06159563227559,11.1644035801806,2.80146795858878
"132","07HAR025863","2022",2.40102567269192,0.263537089380262,0,49.9458789319031,0.451160725865404,16.844888206342,15.1451189856932,0,0.982518846281791,11.1644035832536,2.80146795858878
"133","07HAR055371","2001",0,0,1.29393447937897,45.4021198367779,0.0140237641113909,2.61437413059104,0.162059469390808,0,4.0110566342361,0.560774379234123,45.9416573062797
"134","07HAR055371","2002",0,0,1.23924432969659,45.3945024699395,0.0216411309484811,2.61437413059097,0.473059487799093,0,4.01105663423599,0.560774379234107,45.6853474375553
"135","07HAR055371","2003",0,0,1.18455418001422,45.3868851031011,0.0292584977855714,2.6143741305909,0.784059506207378,0,4.01105663423587,0.560774379234091,45.4290375688308
"136","07HAR055371","2004",0,0,1.12986403033184,45.3792677362628,0.0368758646226617,2.61437413059082,1.09505952461566,0,4.01105663423576,0.560774379234075,45.1727277001064
"137","07HAR055371","2005",0,0,0.811037688711548,45.3271326915991,0.0945182385477889,2.61437413059049,1.25060711287227,0,4.00163607160895,0.560774379234004,45.3399196868358
"138","07HAR055371","2006",0,0,0.492211347091256,45.2749976469355,0.152160612472916,2.61437413059016,1.40615470112888,0,3.99221550898214,0.560774379233933,45.5071116735653
"139","07HAR055371","2007",0,0,0.399502591746932,45.3865360655603,0.076080306236458,2.61437413059013,2.87887550974955,0,3.96067062996765,0.560774379233927,44.123186386915
"140","07HAR055371","2008",0,0,0.306793836402608,45.4980744841852,0,2.61437413059011,4.35159631837022,0,3.92912575095316,0.560774379233922,42.7392611002648
"141","07HAR055371","2009",0,0,0.742384929663215,45.4887996360685,0.0677936360239865,2.61437413059003,3.18672978634265,0,3.85137985610544,0.560774379233904,43.4877636459723
"142","07HAR055371","2010",0,0,1.17797602292382,45.4795247879518,0.135587272047973,2.61437413058995,2.02186325431507,0,3.77363396125772,0.560774379233887,44.2362661916797
"143","07HAR055371","2011",0,0,1.61356711618443,45.4702499398352,0.20338090807196,2.61437413058987,0.856996722287495,0,3.69588806640999,0.56077437923387,44.9847687373872
"144","07HAR055371","2012",0,0,1.21695968090832,44.1147564495261,1.02915353043253,2.61437413058982,0.509528095839112,0,4.25444959477235,0.56077437923386,45.7000041386979
"145","07HAR055371","2013",0,0,0.820352245632204,42.759262959217,1.8549261527931,2.61437413058977,0.162059469390729,0,4.8130111231347,0.560774379233849,46.4152395400086
"146","07HAR055371","2014",0,0,1.14228343942708,43.7433059767353,1.77793509755093,2.61437413059018,0.162059469390755,0,3.90595916085244,0.560774379233937,46.0933083462194
"147","07HAR055371","2015",0,0,1.46421463322196,44.7273489942535,1.70094404230876,2.61437413059059,0.16205946939078,0,2.99890719857019,0.560774379234025,45.7713771524302
"148","07HAR055371","2016",0,0,1.78614582701683,45.7113920117717,1.62395298706659,2.614374130591,0.162059469390805,0,2.09185523628793,0.560774379234113,45.449445958641
"149","07HAR055371","2017",0,0,1.78614582701676,45.7064472187901,1.50088980670335,2.61437413059089,0.162059469390799,0,2.21986320963488,0.56077437923409,45.4494459586392
"150","07HAR055371","2018",0,0,1.78614582701669,45.7015024258085,1.37782662634011,2.61437413059079,0.162059469390792,0,2.34787118298183,0.560774379234067,45.4494459586373
"151","07HAR055371","2019",0,0,1.78614582701661,45.6965576328268,1.25476344597687,2.61437413059068,0.162059469390785,0,2.47587915632879,0.560774379234044,45.4494459586354
"152","07HAR055371","2020",0,0,1.81349090188537,45.7129152881629,1.32369342830273,2.61437413059066,0.162059469390784,0,2.39059151866727,0.560774379234039,45.4221008837663
"153","07HAR055371","2021",0,0,1.84083597675413,45.7292729434989,1.39262341062859,2.61437413059064,0.162059469390783,0,2.30530388100575,0.560774379234035,45.3947558088972
"154","07HAR055371","2022",0,0,1.86818105162289,45.745630598835,1.46155339295445,2.61437413059062,0.162059469390782,0,2.22001624334423,0.560774379234031,45.367410734028
"155","07HAR070087","2001",0,0,0,94.8168827180573,0,5.09247301158656,0,0,0,0.0906442703561331,0
"156","07HAR070087","2002",0,0,0,94.8168827180573,0,5.09247301158656,0,0,0,0.0906442703561331,0
"157","07HAR070087","2003",0,0,0,94.8168827180573,0,5.09247301158656,0,0,0,0.0906442703561331,0
"158","07HAR070087","2004",0,0,0,94.8168827180573,0,5.09247301158656,0,0,0,0.0906442703561331,0
