"","Name","Year","PctDev_buffers_"
"157","07HAR070087","2003",0.161929043658677
"158","07HAR070087","2004",0.161929043658677
"159","07HAR070087","2005",0.161929043658677
"160","07HAR070087","2006",0.161929043658677
"161","07HAR070087","2007",0.161929043658677
"162","07HAR070087","2008",0.161929043658677
"163","07HAR070087","2009",0.161929043658677
"164","07HAR070087","2010",0.161929043658677
"165","07HAR070087","2011",0.161929043658677
"166","07HAR070087","2012",0.161929043658677
"167","07HAR070087","2013",0.161929043658677
"168","07HAR070087","2014",0.161929043658677
"169","07HAR070087","2015",0.161929043658677
"170","07HAR070087","2016",0.161929043658677
"171","07HAR070087","2017",0.161929043658677
"172","07HAR070087","2018",0.161929043658677
"173","07HAR070087","2019",0.161929043658677
"174","07HAR070087","2020",0.161929043658677
"175","07HAR070087","2021",0.161929043658677
"176","07HAR070087","2022",0.161929043658677
"177","07LMS026663","2001",0.0416060234727411
"178","07LMS026663","2002",0.0416060234727411
"179","07LMS026663","2003",0.0416060234727411
"180","07LMS026663","2004",0.0416060234727411
"181","07LMS026663","2005",0.0416060234727411
"182","07LMS026663","2006",0.0416060234727411
"183","07LMS026663","2007",0.0416060234727411
"184","07LMS026663","2008",0.0416060234727411
"185","07LMS026663","2009",0.0416174455770914
"186","07LMS026663","2010",0.0416288676814417
"187","07LMS026663","2011",0.041640289785792
"188","07LMS026663","2012",0.0416402897856795
"189","07LMS026663","2013",0.0416402897855669
"190","07LMS026663","2014",0.0432865106010632
"191","07LMS026663","2015",0.0449327314165596
"192","07LMS026663","2016",0.0465789522320559
"193","07LMS026663","2017",0.0465789522320561
"194","07LMS026663","2018",0.0465789522320563
"195","07LMS026663","2019",0.0465789522320565
"196","07LMS026663","2020",0.0468552260520185
"197","07LMS026663","2021",0.0471314998719804
"198","07LMS026663","2022",0.0474077736919424
"199","07LMS033235","2001",0.000824179818016341
"200","07LMS033235","2002",0.000824179818016341
"201","07LMS033235","2003",0.000824179818016341
"202","07LMS033235","2004",0.000824179818016341
"203","07LMS033235","2005",0.000824179818016341
"204","07LMS033235","2006",0.000824179818016341
"205","07LMS033235","2007",0.000824179818016341
"206","07LMS033235","2008",0.000824179818016341
"207","07LMS033235","2009",0.000824179818016341
"208","07LMS033235","2010",0.000824179818016341
"209","07LMS033235","2011",0.000824179818016341
"210","07LMS033235","2012",0.000824179818016341
"211","07LMS033235","2013",0.000824179818016341
"212","07LMS033235","2014",0.000824179818016341
"213","07LMS033235","2015",0.000824179818016341
"214","07LMS033235","2016",0.000824179818016341
"215","07LMS033235","2017",0.000824179818016341
"216","07LMS033235","2018",0.000824179818016341
"217","07LMS033235","2019",0.000824179818016341
"218","07LMS033235","2020",0.000824179818016341
"219","07LMS033235","2021",0.000824179818016341
"220","07LMS033235","2022",0.000824179818016341
"221","07LMS055075","2001",0.0467829850302724
"222","07LMS055075","2002",0.047288025571191
"223","07LMS055075","2003",0.0477930661121095
"224","07LMS055075","2004",0.0482981066530281
"225","07LMS055075","2005",0.0482981066530281
"226","07LMS055075","2006",0.0482981066530281
"227","07LMS055075","2007",0.0482981066530281
"228","07LMS055075","2008",0.0482981066530281
"229","07LMS055075","2009",0.0482981066530281
"230","07LMS055075","2010",0.0482981066530281
"231","07LMS055075","2011",0.0482981066530281
"232","07LMS055075","2012",0.0482981066530281
"233","07LMS055075","2013",0.0482981066530281
"234","07LMS055075","2014",0.0482981066530281
"235","07LMS055075","2015",0.0482981066530281
"236","07LMS055075","2016",0.0482981066530281
"237","07LMS055075","2017",0.0482981066530281
"238","07LMS055075","2018",0.0482981066530281
"239","07LMS055075","2019",0.0482981066530281
"240","07LMS055075","2020",0.0483822800765145
"241","07LMS055075","2021",0.0484664535000009
"242","07LMS055075","2022",0.0485506269234873
"243","07LMS093027","2001",0.0608629711635299
"244","07LMS093027","2002",0.0611751595228187
"245","07LMS093027","2003",0.0614873478821075
"246","07LMS093027","2004",0.0617995362413963
"247","07LMS093027","2005",0.0620351946536878
"248","07LMS093027","2006",0.0622708530659792
"249","07LMS093027","2007",0.0622708530659792
"250","07LMS093027","2008",0.0622708530659792
"251","07LMS093027","2009",0.0622781874524653
"252","07LMS093027","2010",0.0622855218389515
"253","07LMS093027","2011",0.0622928562254376
"254","07LMS093027","2012",0.0626220647521204
"255","07LMS093027","2013",0.0629512732788032
"256","07LMS093027","2014",0.0640083481690635
"257","07LMS093027","2015",0.0650654230593238
"258","07LMS093027","2016",0.0661224979495841
"259","07LMS093027","2017",0.0663941538354937
"260","07LMS093027","2018",0.0666658097214032
"261","07LMS093027","2019",0.0669374656073127
"262","07LMS093027","2020",0.0672749375208562
"263","07LMS093027","2021",0.0676124094343997
"264","07LMS093027","2022",0.0679498813479432
"265","07LMS103591","2001",0.00111605763843643
"266","07LMS103591","2002",0.00111605763843643
"267","07LMS103591","2003",0.00111605763843643
"268","07LMS103591","2004",0.00111605763843643
"269","07LMS103591","2005",0.00111605763843643
"270","07LMS103591","2006",0.00111605763843643
"271","07LMS103591","2007",0.00111605763843643
"272","07LMS103591","2008",0.00111605763843643
"273","07LMS103591","2009",0.00111605763843643
"274","07LMS103591","2010",0.00111605763843643
"275","07LMS103591","2011",0.00111605763843643
"276","07LMS103591","2012",0.00111605763843643
"277","07LMS103591","2013",0.00111605763843643
"278","07LMS103591","2014",0.00111605763843643
"279","07LMS103591","2015",0.00111605763843643
"280","07LMS103591","2016",0.00111605763843643
"281","07LMS103591","2017",0.00111605763843643
"282","07LMS103591","2018",0.00111605763843643
"283","07LMS103591","2019",0.00111605763843643
"284","07LMS103591","2020",0.00111605763843643
"285","07LMS103591","2021",0.00111605763843643
"286","07LMS103591","2022",0.00111605763843643
"287","07LMS213875","2001",0.0441531106223457
"288","07LMS213875","2002",0.0441531106223457
"289","07LMS213875","2003",0.0441531106223457
"290","07LMS213875","2004",0.0441531106223457
"291","07LMS213875","2005",0.0441531106223457
"292","07LMS213875","2006",0.0441531106223457
"293","07LMS213875","2007",0.0441531106223457
"294","07LMS213875","2008",0.0441531106223457
"295","07LMS213875","2009",0.0441611836051955
"296","07LMS213875","2010",0.0441692565880452
"297","07LMS213875","2011",0.044177329570895
"298","07LMS213875","2012",0.0441773295708106
"299","07LMS213875","2013",0.0441773295707262
"300","07LMS213875","2014",0.0453408553101926
"301","07LMS213875","2015",0.0465043810496589
"302","07LMS213875","2016",0.0476679067891253
"303","07LMS213875","2017",0.0476679067891254
"304","07LMS213875","2018",0.0476679067891254
"305","07LMS213875","2019",0.0476679067891254
"306","07LMS213875","2020",0.0478631732428354
"307","07LMS213875","2021",0.0480584396965454
"308","07LMS213875","2022",0.0482537061502554
"309","07LNT062039","2001",0.240632900109122
"310","07LNT062039","2002",0.240632900109122
"311","07LNT062039","2003",0.240632900109122
"312","07LNT062039","2004",0.240632900109122
"313","07LNT062039","2005",0.242934335672811
"314","07LNT062039","2006",0.2452357712365
"315","07LNT062039","2007",0.2452357712365
"316","07LNT062039","2008",0.2452357712365
"317","07LNT062039","2009",0.2452357712365
"318","07LNT062039","2010",0.2452357712365
"319","07LNT062039","2011",0.2452357712365
"320","07LNT062039","2012",0.248573629107349
"321","07LNT062039","2013",0.251911486978198
"322","07LNT062039","2014",0.252231768073605
"323","07LNT062039","2015",0.252552049169012
"324","07LNT062039","2016",0.25287233026442
"325","07LNT062039","2017",0.25287233026442
"326","07LNT062039","2018",0.25287233026442
"327","07LNT062039","2019",0.25287233026442
"328","07LNT062039","2020",0.253552298606381
"329","07LNT062039","2021",0.254232266948342
"330","07LNT062039","2022",0.254912235290303
"331","07LNT075179","2001",0.345375839046207
"332","07LNT075179","2002",0.345375839046207
"333","07LNT075179","2003",0.345375839046207
"334","07LNT075179","2004",0.345375839046207
"335","07LNT075179","2005",0.345375839046207
"336","07LNT075179","2006",0.345375839046207
"337","07LNT075179","2007",0.345375839046207
"338","07LNT075179","2008",0.345375839046207
"339","07LNT075179","2009",0.345375839046207
"340","07LNT075179","2010",0.345375839046207
"341","07LNT075179","2011",0.345375839046207
"342","07LNT075179","2012",0.345375839046207
"343","07LNT075179","2013",0.345375839046207
"344","07LNT075179","2014",0.345375839046207
"345","07LNT075179","2015",0.345375839046207
"346","07LNT075179","2016",0.345375839046207
"347","07LNT075179","2017",0.345375839046207
"348","07LNT075179","2018",0.345375839046207
"349","07LNT075179","2019",0.345375839046207
"350","07LNT075179","2020",0.345375839046207
"351","07LNT075179","2021",0.345375839046207
"352","07LNT075179","2022",0.345375839046207
"353","07LNT130827","2001",0.226351977619732
"354","07LNT130827","2002",0.226351977619732
"355","07LNT130827","2003",0.226351977619732
"356","07LNT130827","2004",0.226351977619732
"357","07LNT130827","2005",0.229307667045742
"358","07LNT130827","2006",0.232263356471752
"359","07LNT130827","2007",0.232263356471752
"360","07LNT130827","2008",0.232263356471752
"361","07LNT130827","2009",0.232263356471752
"362","07LNT130827","2010",0.232263356471752
"363","07LNT130827","2011",0.232263356471752
"364","07LNT130827","2012",0.236550103131119
"365","07LNT130827","2013",0.240836849790486
"366","07LNT130827","2014",0.241248180640666
"367","07LNT130827","2015",0.241659511490846
"368","07LNT130827","2016",0.242070842341025
"369","07LNT130827","2017",0.242070842341025
"370","07LNT130827","2018",0.242070842341025
"371","07LNT130827","2019",0.242070842341025
"372","07LNT130827","2020",0.24294411260332
"373","07LNT130827","2021",0.243817382865614
"374","07LNT130827","2022",0.244690653127908
"375","07LST069191","2001",0
"376","07LST069191","2002",0
"377","07LST069191","2003",0
"378","07LST069191","2004",0
"379","07LST069191","2005",0
"380","07LST069191","2006",0
"381","07LST069191","2007",0
"382","07LST069191","2008",0
"383","07LST069191","2009",0
"384","07LST069191","2010",0
"385","07LST069191","2011",0
"386","07LST069191","2012",0
"387","07LST069191","2013",0
"388","07LST069191","2014",0
"389","07LST069191","2015",0
"390","07LST069191","2016",0
"391","07LST069191","2017",0
"392","07LST069191","2018",0
"393","07LST069191","2019",0
"394","07LST069191","2020",0
"395","07LST069191","2021",0
"396","07LST069191","2022",0
"397","07PAT001415","2001",0
"398","07PAT001415","2002",0
"399","07PAT001415","2003",0
"400","07PAT001415","2004",0
"401","07PAT001415","2005",0
"402","07PAT001415","2006",0
"403","07PAT001415","2007",0
"404","07PAT001415","2008",0
"405","07PAT001415","2009",0
"406","07PAT001415","2010",0
"407","07PAT001415","2011",0
"408","07PAT001415","2012",0
"409","07PAT001415","2013",0
"410","07PAT001415","2014",0
"411","07PAT001415","2015",0
"412","07PAT001415","2016",0
"413","07PAT001415","2017",0
"414","07PAT001415","2018",0
"415","07PAT001415","2019",0
"416","07PAT001415","2020",0
"417","07PAT001415","2021",0
"418","07PAT001415","2022",0
"419","07PAT166087","2001",1.55423460348951
"420","07PAT166087","2002",1.91407290382704
"421","07PAT166087","2003",2.27391120416457
"422","07PAT166087","2004",2.63374950450209
"423","07PAT166087","2005",2.76630513157759
"424","07PAT166087","2006",2.89886075865308
"425","07PAT166087","2007",2.91206528200767
"426","07PAT166087","2008",2.92526980536226
"427","07PAT166087","2009",2.92526980536226
"428","07PAT166087","2010",2.92526980536226
"429","07PAT166087","2011",2.92526980536226
"430","07PAT166087","2012",2.92526980536226
"431","07PAT166087","2013",2.92526980536226
"432","07PAT166087","2014",2.92526980536226
"433","07PAT166087","2015",2.92526980536226
"434","07PAT166087","2016",2.92526980536226
"435","07PAT166087","2017",2.92526980536226
"436","07PAT166087","2018",2.92526980536226
"437","07PAT166087","2019",2.92526980536226
"438","07PAT166087","2020",3.00143842768853
"439","07PAT166087","2021",3.07760705001479
"440","07PAT166087","2022",3.15377567234105
"441","07PAT187623","2001",2.27222217694855
"442","07PAT187623","2002",2.30943688680962
"443","07PAT187623","2003",2.34665159667069
"444","07PAT187623","2004",2.38386630653176
"445","07PAT187623","2005",2.39921213924825
"446","07PAT187623","2006",2.41455797196473
"447","07PAT187623","2007",2.42079230181878
"448","07PAT187623","2008",2.42702663167282
"449","07PAT187623","2009",2.43034114068284
"450","07PAT187623","2010",2.43365564969285
"451","07PAT187623","2011",2.43697015870287
"452","07PAT187623","2012",2.4409962764903
"453","07PAT187623","2013",2.44502239427773
"454","07PAT187623","2014",2.45081640589115
"455","07PAT187623","2015",2.45661041750456
"456","07PAT187623","2016",2.46240442911797
"457","07PAT187623","2017",2.46365110748506
"458","07PAT187623","2018",2.46489778585215
"459","07PAT187623","2019",2.46614446421924
"460","07PAT187623","2020",2.47691792462316
"461","07PAT187623","2021",2.48769138502709
"462","07PAT187623","2022",2.49846484543102
"463","07PAT228627","2001",4.89314696865677
"464","07PAT228627","2002",4.90028856152411
"465","07PAT228627","2003",4.90743015439145
"466","07PAT228627","2004",4.9145717472588
"467","07PAT228627","2005",5.49467087646167
"468","07PAT228627","2006",6.07477000566454
"469","07PAT228627","2007",6.07477000566454
"470","07PAT228627","2008",6.07477000566454
"471","07PAT228627","2009",6.1246227984782
"472","07PAT228627","2010",6.17447559129187
"473","07PAT228627","2011",6.22432838410554
"474","07PAT228627","2012",6.25973638140563
"475","07PAT228627","2013",6.29514437870573
"476","07PAT228627","2014",6.55200033778765
"477","07PAT228627","2015",6.80885629686958
"478","07PAT228627","2016",7.06571225595151
"479","07PAT228627","2017",7.13029965283538
"480","07PAT228627","2018",7.19488704971926
"481","07PAT228627","2019",7.25947444660314
"482","07PAT228627","2020",7.39093708426682
"483","07PAT228627","2021",7.52239972193051
"484","07PAT228627","2022",7.6538623595942
"485","07PAT231079","2001",3.55621280898777
"486","07PAT231079","2002",3.55621280898777
"487","07PAT231079","2003",3.55621280898777
"488","07PAT231079","2004",3.55621280898777
"489","07PAT231079","2005",5.30126932879073
"490","07PAT231079","2006",7.04632584859368
"491","07PAT231079","2007",7.04632584859368
"492","07PAT231079","2008",7.04632584859368
"493","07PAT231079","2009",7.04632584859368
"494","07PAT231079","2010",7.04632584859368
"495","07PAT231079","2011",7.04632584859368
"496","07PAT231079","2012",7.04632584859368
"497","07PAT231079","2013",7.04632584859368
"498","07PAT231079","2014",7.04632584859368
"499","07PAT231079","2015",7.04632584859368
"500","07PAT231079","2016",7.04632584859368
"501","07PAT231079","2017",7.04632584859368
"502","07PAT231079","2018",7.04632584859368
"503","07PAT231079","2019",7.04632584859368
"504","07PAT231079","2020",7.24022101746068
"505","07PAT231079","2021",7.43411618632767
"506","07PAT231079","2022",7.62801135519467
"507","07RAG002867","2001",0
"508","07RAG002867","2002",0
"509","07RAG002867","2003",0
"510","07RAG002867","2004",0
"511","07RAG002867","2005",0
"512","07RAG002867","2006",0
"513","07RAG002867","2007",0
"514","07RAG002867","2008",0
"515","07RAG002867","2009",0
"516","07RAG002867","2010",0
"517","07RAG002867","2011",0
"518","07RAG002867","2012",0
"519","07RAG002867","2013",0
"520","07RAG002867","2014",0
"521","07RAG002867","2015",0
"522","07RAG002867","2016",0
"523","07RAG002867","2017",0
"524","07RAG002867","2018",0
"525","07RAG002867","2019",0
"526","07RAG002867","2020",0
"527","07RAG002867","2021",0
"528","07RAG002867","2022",0
"529","07RAG004615","2001",0.4208301877055
"530","07RAG004615","2002",0.421343785479631
"531","07RAG004615","2003",0.421857383253761
"532","07RAG004615","2004",0.422370981027891
"533","07RAG004615","2005",0.434700020762793
"534","07RAG004615","2006",0.447029060497696
"535","07RAG004615","2007",0.447029060497696
"536","07RAG004615","2008",0.447029060497696
"537","07RAG004615","2009",0.450920850373765
"538","07RAG004615","2010",0.454812640249834
"539","07RAG004615","2011",0.458704430125903
"540","07RAG004615","2012",0.465729187588562
"541","07RAG004615","2013",0.472753945051222
"542","07RAG004615","2014",0.475311906209533
"543","07RAG004615","2015",0.477869867367845
"544","07RAG004615","2016",0.480427828526157
"545","07RAG004615","2017",0.482272364987606
"546","07RAG004615","2018",0.484116901449055
"547","07RAG004615","2019",0.485961437910504
"548","07RAG004615","2020",0.489579840699671
"549","07RAG004615","2021",0.493198243488838
"550","07RAG004615","2022",0.496816646278004
"551","07RAG022147","2001",0
"552","07RAG022147","2002",0
"553","07RAG022147","2003",0
"554","07RAG022147","2004",0
"555","07RAG022147","2005",0
"556","07RAG022147","2006",0
"557","07RAG022147","2007",0
"558","07RAG022147","2008",0
"559","07RAG022147","2009",0
"560","07RAG022147","2010",0
"561","07RAG022147","2011",0
"562","07RAG022147","2012",0
"563","07RAG022147","2013",0
"564","07RAG022147","2014",0
"565","07RAG022147","2015",0
"566","07RAG022147","2016",0
"567","07RAG022147","2017",0
"568","07RAG022147","2018",0
"569","07RAG022147","2019",0
"570","07RAG022147","2020",0
"571","07RAG022147","2021",0
"572","07RAG022147","2022",0
"573","07RAG042787","2001",0.0313880801922717
"574","07RAG042787","2002",0.0315654743450851
"575","07RAG042787","2003",0.0317428684978984
"576","07RAG042787","2004",0.0319202626507118
"577","07RAG042787","2005",0.0320131015635073
"578","07RAG042787","2006",0.0321059404763029
"579","07RAG042787","2007",0.0321059404763029
"580","07RAG042787","2008",0.0321059404763029
"581","07RAG042787","2009",0.0321123343242297
"582","07RAG042787","2010",0.0321187281721565
"583","07RAG042787","2011",0.0321251220200834
"584","07RAG042787","2012",0.0321251220200834
"585","07RAG042787","2013",0.0321251220200834
"586","07RAG042787","2014",0.0321251220200834
"587","07RAG042787","2015",0.0321251220200834
"588","07RAG042787","2016",0.0321251220200834
"589","07RAG042787","2017",0.0321251220200834
"590","07RAG042787","2018",0.0321251220200834
"591","07RAG042787","2019",0.0321251220200834
"592","07RAG042787","2020",0.0321660687882951
"593","07RAG042787","2021",0.0322070155565069
"594","07RAG042787","2022",0.0322479623247186
"595","07RAG043443","2001",0.140178015188112
"596","07RAG043443","2002",0.140288367847578
"597","07RAG043443","2003",0.140398720507044
"598","07RAG043443","2004",0.14050907316651
"599","07RAG043443","2005",0.140563189029049
"600","07RAG043443","2006",0.140617304891588
"601","07RAG043443","2007",0.140617304891588
"602","07RAG043443","2008",0.140617304891588
"603","07RAG043443","2009",0.141337678658047
"604","07RAG043443","2010",0.142058052424506
"605","07RAG043443","2011",0.142778426190964
"606","07RAG043443","2012",0.149851896635078
"607","07RAG043443","2013",0.156925367079192
"608","07RAG043443","2014",0.156925367079192
"609","07RAG043443","2015",0.156925367079192
"610","07RAG043443","2016",0.156925367079192
"611","07RAG043443","2017",0.159969785246726
"612","07RAG043443","2018",0.16301420341426
"613","07RAG043443","2019",0.166058621581794
"614","07RAG043443","2020",0.16749643304811
"615","07RAG043443","2021",0.168934244514426
"616","07RAG043443","2022",0.170372055980742
"617","07SFS009443","2001",1.22685429353536
"618","07SFS009443","2002",1.22735132773404
"619","07SFS009443","2003",1.22784836193273
"620","07SFS009443","2004",1.22834539613141
"621","07SFS009443","2005",1.2328876210242
"622","07SFS009443","2006",1.23742984591699
"623","07SFS009443","2007",1.2472777111056
"624","07SFS009443","2008",1.25712557629421
"625","07SFS009443","2009",1.26013873165121
"626","07SFS009443","2010",1.26315188700822
"627","07SFS009443","2011",1.26616504236522
"628","07SFS009443","2012",1.27101432666726
"629","07SFS009443","2013",1.27586361096929
"630","07SFS009443","2014",1.27894482772242
"631","07SFS009443","2015",1.28202604447555
"632","07SFS009443","2016",1.28510726122868
"633","07SFS009443","2017",1.28979860164049
"634","07SFS009443","2018",1.29448994205229
"635","07SFS009443","2019",1.29918128246409
"636","07SFS009443","2020",1.30319944851569
"637","07SFS009443","2021",1.30721761456728
"638","07SFS009443","2022",1.31123578061888
"639","07SFS011059","2001",1.43336015785432
"640","07SFS011059","2002",1.43409910751225
"641","07SFS011059","2003",1.43483805717019
"642","07SFS011059","2004",1.43557700682812
"643","07SFS011059","2005",1.44003668209773
"644","07SFS011059","2006",1.44449635736735
"645","07SFS011059","2007",1.45374601847436
"646","07SFS011059","2008",1.46299567958137
"647","07SFS011059","2009",1.46643590556066
"648","07SFS011059","2010",1.46987613153995
"649","07SFS011059","2011",1.47331635751924
"650","07SFS011059","2012",1.47787107425694
"651","07SFS011059","2013",1.48242579099464
"652","07SFS011059","2014",1.48637027806016
"653","07SFS011059","2015",1.49031476512568
"654","07SFS011059","2016",1.49425925219119
"655","07SFS011059","2017",1.50221156852582
"656","07SFS011059","2018",1.51016388486045
"657","07SFS011059","2019",1.51811620119508
"658","07SFS011059","2020",1.52282487026957
"659","07SFS011059","2021",1.52753353934406
"660","07SFS011059","2022",1.53224220841854
"661","07SFS011475","2001",1.07608003231322
"662","07SFS011475","2002",1.07660048796968
"663","07SFS011475","2003",1.07712094362614
"664","07SFS011475","2004",1.0776413992826
"665","07SFS011475","2005",1.07927411617218
"666","07SFS011475","2006",1.08090683306175
"667","07SFS011475","2007",1.09195668839418
"668","07SFS011475","2008",1.1030065437266
"669","07SFS011475","2009",1.10663839623795
"670","07SFS011475","2010",1.11027024874931
"671","07SFS011475","2011",1.11390210126066
"672","07SFS011475","2012",1.1178282506866
"673","07SFS011475","2013",1.12175440011254
"674","07SFS011475","2014",1.12430332884701
"675","07SFS011475","2015",1.12685225758149
"676","07SFS011475","2016",1.12940118631596
"677","07SFS011475","2017",1.13430500715325
"678","07SFS011475","2018",1.13920882799054
"679","07SFS011475","2019",1.14411264882783
"680","07SFS011475","2020",1.1478922386342
"681","07SFS011475","2021",1.15167182844056
